"","hashtags","Freq","Count"
"1","China",0.0297284438647217,148964
"2","Chinesevirus",0.0250934776396058,125739
"3","Covidー19",0.0200382212586193,100408
"4","Breaking",0.0177330115765391,88857
"5","Italy",0.0150430348381823,75378
"6","Lockdown",0.0140310256357038,70307
"7","Socialdistancing",0.013490196422784,67597
"8","Indiafightscorona",0.0134341178217395,67316
"9","Stayathome",0.0131150086293193,65717
"10","Stayhome",0.0127025016244833,63650
"11","Wuhan",0.0122456905291425,61361
"12","Coronalockdown",0.011696279893287,58608
"13","Iran",0.00926514281882581,46426
"14","Trump",0.00923221410291002,46261
"15","Coronaviruspandemic",0.00827907745312947,41485
"16","Taiwan",0.00812022134483271,40689
"17","Stayhomesavelives",0.00794021103115975,39787
"18","Coronavirusoutbreak",0.00780210999228869,39095
"19","Covi",0.00742991571845269,37230
"20","India",0.00733791488186374,36769
"21","Pandemic",0.00728642634424997,36511
"22","Usnsmercy",0.00717227346240858,35939
"23","Nyc",0.00683999278362201,34274
"24","Prabhas",0.00597047511547003,29917
"25","Watch",0.00587827471090583,29455
"26","Ccpvirus",0.00574775725509417,28801
"27","Jantacurfew",0.00545938153086199,27356
"28","Nhs",0.00522049866449111,26159
"29","Coronaupdate",0.00505864903656564,25348
"30","Kanikakapoor",0.00500336870742217,25071
"31","Janatacurfew",0.00479841239684331,24044
"32","Ccp",0.00459126083853674,23006
"33","Flattenthecurve",0.00420848946201263,21088
"34","Sarscov2",0.00402887828429017,20188
"35","Usnscomfort",0.00399794524812686,20033
"36","Spain",0.00391851719397848,19635
"37","Quarantine",0.00383769216400337,19230
"38","Usa",0.00374409478361244,18761
"39","Pmcaresfund",0.00369200754207292,18500
"40","Chloroquine",0.0035696723732464,17887
"41","Telangana",0.00350122055773661,17544
"42","Coronacrisis",0.00349323783872672,17504
"43","Pakistan",0.00329486727133102,16510
"44","Update",0.00314618912977187,15765
"45","Staysafe",0.00314459258596989,15757
"46","Turkey",0.00309330361633137,15500
"47","Ppe",0.00302165871321763,15141
"48","Andhrapradesh",0.00299930709998994,15029
"49","Washyourhands",0.00295580128138606,14811
"50","Kerala",0.00291808293406434,14622
"51","Usnavy",0.00290890280720297,14576
"52","Nigeria",0.00287657279521292,14414
"53","Usnavyalwaysthere",0.00284823414272782,14272
"54","Coronaviruslockdown",0.00269356896191125,13497
"55","Stayhomestaysafe",0.00252992322220856,12677
"56","Covidiots",0.00252912495030757,12673
"57","Who",0.00250777117695613,12566
"58","Wuhanvirus",0.00250338068150069,12544
"59","Chinese",0.00249559753046605,12505
"60","Chinavirus",0.00243133664243645,12183
"61","Chinesevirus19",0.00219923908722398,11020
"62","Hydroxychloroquine",0.00219025852833785,10975
"63","Pmcares",0.00218407192110519,10944
"64","Florida",0.00215254018101614,10786
"65","Healthworkers",0.002108834794437,10567
"66","Popefrancis",0.00209785855579841,10512
"67","Covid ",0.00208129441385289,10429
"68","Coronavirusuk",0.00206832249546182,10364
"69","Stayathomeandstaysafe",0.00203958470702623,10220
"70","Fakenews",0.00203938513905098,10219
"71","The",0.00203898600310049,10217
"72","Coronacrisischarity",0.0020381877311995,10213
"73","Filmyourhospital",0.00203040458016486,10174
"74","Thankatrucker",0.00200466031135797,10045
"75","Coronavirusindia",0.00194019985535313,9722
"76","Caresact",0.00191864651402644,9614
"77","Russia",0.00190427761980864,9542
"78","Stayhom",0.00190347934790765,9538
"79","Stayathomesavelives",0.00188312341443244,9436
"80","Medtwitter",0.00183462839644737,9193
"81","Cuba",0.00180908369561573,9065
"82","Yemen",0.00180648931193752,9052
"83","Hantavirus",0.00180589060801178,9049
"84","Stopthespread",0.0017615865175069,8827
"85","Thelockdown",0.00175659731812572,8802
"86","Nancypelosi",0.00174981200696732,8768
"87","Physicaldistancing",0.00171309149952184,8584
"88","Hongkong",0.00168475284703673,8442
"89","Modiji",0.00166539475343776,8345
"90","Saudiarabia",0.00166539475343776,8345
"91","Cdc",0.00164863104351699,8261
"92","Lockdown21",0.00163585869310117,8197
"93","21Dayslockdown",0.00160652220073984,8050
"94","Mentalhealth",0.00156421378998744,7838
"95","Animalcrossingnew",0.00155623107097755,7798
"96","France",0.00154146304080926,7724
"97","Chinaliedpeopledied",0.00152849112241819,7659
"98","Stayathomechallenge",0.00152270365113602,7630
"99","Safehands",0.00150633907716575,7548
"100","Health",0.0015031459895618,7532
"101","Healthcare",0.00145624751537871,7297
"102","Cdnpoli",0.00144866393231932,7259
"103","Fefsi",0.0014460695486411,7246
"104","Covid19uk",0.00143788726165597,7205
"105","Newyork",0.00143748812570547,7203
"106","Auspol",0.00143509331000251,7191
"107","Live",0.00143489374202726,7190
"108","Jammuandkashmir",0.00141513651247779,7091
"109","Quarantinelife",0.001382207796562,6926
"110","Ccc",0.00137841600503231,6907
"111","Qanon",0.00137661989325508,6898
"112","Democrats",0.00137442464552736,6887
"113","Lockdownnow",0.00137262853375014,6878
"114","Covid19italia",0.0013716306938739,6873
"115","Syria",0.00136464581474025,6838
"116","21Daylockdown",0.00135007735254721,6765
"117","Germany",0.00133451105047793,6687
"118","Rajasthan",0.00132872357919576,6658
"119","Covidiot",0.00131994258828488,6614
"120","Stimuluspackage",0.00131754777258191,6602
"121","Coronavirussa",0.00131375598105222,6583
"122","Covid19india",0.00130617239799283,6545
"123","Covid19out",0.00130158233456214,6522
"124","Coronavirusoutbreakindia",0.00128242380893841,6426
"125","Borisjohnson",0.00126845405067111,6356
"126","Maga",0.00126645837091864,6346
"127","Handhygiene",0.00125628040418103,6295
"128","New",0.00125528256430479,6290
"129","Srilanka",0.00125129120479985,6270
"130","Africa",0.00122754261574543,6151
"131","Bts",0.00122754261574543,6151
"132","Israel",0.00122155557648802,6121
"133","Handwashchallenge",0.00121916076078505,6109
"134","Kashmir",0.00121716508103258,6099
"135","Southkorea",0.00119361605995341,5981
"136","Personalprotectiveequipment",0.00117984586966136,5912
"137","Gaza",0.00116427956759208,5834
"138","Virus",0.00116048777606238,5815
"139","Covid19lagos",0.00115968950416139,5811
"140","Nstnation",0.00114891283349804,5757
"141","Acnh",0.00114252665829013,5725
"142","Maskup",0.00114033141056241,5714
"143","Breakingnews",0.00112755906014659,5650
"144","Slowthespread",0.00112097331696344,5617
"145","Workfromhome",0.00110800139857237,5552
"146","Fight",0.00110700355869613,5547
"147","Russianpresident",0.00110660442274564,5545
"148","Trumpmeltdown",0.0010950294801813,5487
"149","Covididiots",0.0010882441690229,5453
"150","Ventilators",0.00107068218720115,5365
"151","Socialdistanacing",0.0010704826192259,5364
"152","Icymi",0.00106609212377046,5342
"153","Malaysia",0.00105771026881008,5300
"154","Thailand",0.00104773187004772,5250
"155","Ohio",0.00104573619029525,5240
"156","Canada",0.00104493791839426,5236
"157","Coronaoutbreak",0.0010387513111616,5205
"158","Odisha",0.00103635649545863,5193
"159","Covid19outbreak",0.00102338457706756,5128
"160","Staysafestayhome",0.00101779667376064,5100
"161","Covid19ph",0.00100203080371612,5021
"162","Nizamuddin",0.000996442900409194,4993
"163","Shelterinplace",0.000984867957844857,4935
"164","Staysafenigeria",0.000965110728295386,4836
"165","Indi",0.000960520664864701,4813
"166","Yournhsneedsyou",0.000960520664864701,4813
"167","Coronavirustruth",0.000959323257013218,4807
"168","Modi",0.000958325417136982,4802
"169","Chinaliedandpeopledied",0.000950143130151847,4761
"170","G20",0.000947947882424128,4750
"171","Selfisolation",0.000945553066721162,4738
"172","Lka",0.000932581148330095,4673
"173","Facebook",0.000926394541097432,4642
"174","Isolation",0.0009216049096915,4618
"175","Based",0.000918212254112298,4601
"176","Exclusive",0.00091661571031032,4593
"177","Donaldtrump",0.000897856320637085,4499
"178","Boycotttrumppressconferences",0.000896259776835107,4491
"179","Breakthechain",0.000896259776835107,4491
"180","Wuhancoronavirus",0.000888875761750961,4454
"181","Vaccine",0.000887877921874726,4449
"182","Togetherapart",0.000883886562369782,4429
"183","Luzonlockdown",0.000882888722493546,4424
"184","Staysafesavel",0.000863331060919322,4326
"185","Uae",0.00086133538116685,4316
"186","Ourpresidentbernie",0.000853153094181715,4275
"187","Jellyfish",0.000839582471864907,4207
"188","Rggh",0.00083938290388966,4206
"189","Doctors",0.000836389384260952,4191
"190","Nationaldoctorsday",0.000833395864632244,4176
"191","Stpiindia",0.000831001048929278,4164
"192","N95",0.000830801480954031,4163
"193","Pelosi",0.000828805801201559,4153
"194","Covid 19India",0.000819625674340188,4107
"195","Losangeleslockdown",0.000816632154711481,4092
"196","Openwho",0.000811642955330301,4067
"197","Coronavirususa",0.000809447707602582,4056
"198","Nationalguard",0.000807651595825357,4047
"199","Shaheenbagh",0.00080745202785011,4046
