"","hashtags","Freq","Count"
"1","China",0.0556136644178371,335290
"2","Lockdown",0.0321938577992653,194094
"3","Breaking",0.0239922148499713,144647
"4","Stayhome",0.0226851801170161,136767
"5","Stayathome",0.0210895361917586,127147
"6","Iran",0.0197931169693248,119331
"7","Socialdistancing",0.0191731048079306,115593
"8","Trump",0.0177345372649203,106920
"9","Hydroxychloroquine",0.0171112077564881,103162
"10","Indiafightscorona",0.0153772304597478,92708
"11","Chinesevirus",0.0153178499477684,92350
"12","Wuhan",0.0146653277854021,88416
"13","India",0.0145052657908207,87451
"14","Health",0.0129325115601251,77969
"15","Togetherathome",0.0122620757237539,73927
"16","Taiwan",0.0113921014630496,68682
"17","Worldhealthday",0.0113650650846902,68519
"18","Pandemic",0.011341014318665,68374
"19","Watch",0.0109913659408643,66266
"20","Who",0.010360074799541,62460
"21","Nhs",0.0103167834206957,62199
"22","Ppe",0.00921940502053935,55583
"23","Flatteningthecurve",0.00908588180226157,54778
"24","Hygiene",0.00906630945473762,54660
"25","Selfquarantine",0.00905867955655032,54614
"26","Tablighijamaat",0.00896347169656094,54040
"27","Sarscov2",0.00763852328960075,46052
"28","Staysafe",0.00733880098472129,44245
"29","Stayhomesavelives",0.0071823880718816,43302
"30","Chinese",0.00649785351059909,39175
"31","Ccp",0.00640131871179453,38593
"32","Quarantine",0.00598714793410555,36096
"33","Nyc",0.00551824093029026,33269
"34","Italy",0.00545487960186528,32887
"35","Pakistan",0.00500537907822205,30177
"36","Cdc",0.00499675397592336,30125
"37","Fakenews",0.00498912407773606,30079
"38","Odisha",0.00486837264555441,29351
"39","Covid19pandemic",0.00473584463138801,28552
"40","Russia",0.00452270508419924,27267
"41","Africa",0.00437110232456459,26353
"42","Hongkong",0.00436297482432159,26304
"43","Vaccine",0.00433328456833188,26125
"44","Mentalhealth",0.00410604629623179,24755
"45","Aprilfoolsday",0.0040899571630977,24658
"46","Update",0.0040745314993712,24565
"47","Newyork",0.00390816654541763,23562
"48","Turkey",0.00390401986162019,23537
"49","Charleslieber",0.00368308454889222,22205
"50","Tablighijamat",0.00365969725227462,22064
"51","Ccpvirus",0.00364294464973294,21963
"52","Germany",0.00358555454597627,21617
"53","Physicaldistancing",0.00347641382842747,20959
"54","Billgates",0.00345236306240228,20814
"55","Usnavy",0.00336893178439765,20311
"56","Usa",0.00333277270168392,20093
"57","Canada",0.00332746494642319,20061
"58","Cdnpoli",0.00329943336395245,19892
"59","Worldhealthorganization",0.00325332224012484,19614
"60","Stayhom",0.00323723310699074,19517
"61","Flattenthecurve",0.00322744693322877,19458
"62","Hydroxycloroquine",0.00315015274724436,18992
"63","Ramadan",0.00309690932728515,18671
"64","Borisjohnson",0.00307269269390806,18525
"65","Fauci",0.00304515871349301,18359
"66","Dyk",0.00303686534589812,18309
"67","Thailand",0.00299738891614642,18071
"68","Quarantinelife",0.00299655957938693,18066
"69","Easter",0.00298610993621737,18003
"70","Nigeria",0.00296404957841495,17870
"71","Healthcare",0.00293187131214676,17676
"72","Lockdownextension",0.00291976299545822,17603
"73","France",0.00288957513741281,17421
"74","Thala",0.00288526258626346,17395
"75","Stayhomestaysafe",0.00284744483003075,17167
"76","Chinavirus",0.00279038646097788,16823
"77","Biden",0.00278209309338299,16773
"78","Maga",0.00273797237777815,16507
"79","Earthday",0.00272304431610735,16417
"80","Ohio",0.00268340201900375,16178
"81","Climatechange",0.00264558426277104,15950
"82","Saudiarabia",0.00261357186385475,15757
"83","Spain",0.00259814620012825,15664
"84","Florida",0.00257193915852838,15506
"85","Alexjones",0.00254340997400195,15334
"86","Qanon",0.00253660941257414,15293
"87","Trumppressconf",0.0025158759935869,15168
"88","Cuba",0.00250642155452873,15111
"89","Pmcares",0.00249182522756171,15023
"90","Israel",0.00246876966564791,14884
"91","Crisis",0.00245682721631126,14812
"92","Paycheckprotectionprogram",0.00244969492017965,14769
"93","Covid19lagos",0.00242912736854432,14645
"94","Sars",0.00242829803178483,14640
"95","Japan",0.00239512456140525,14440
"96","Brazil",0.00238832399997744,14399
"97","Indian",0.00234718889670677,14151
"98","Remdesivir",0.00234403741702071,14132
"99","Wetmarkets",0.00231451302838289,13954
"100","Wuhanvirus",0.00229394547674755,13830
"101","Auspol",0.00226326001664645,13645
"102","Srilanka",0.0022587815981452,13618
"103","Tamilnadu",0.00223307215860104,13463
"104","Icymi",0.00219591787177591,13239
"105","Medtwitter",0.00219359572884934,13225
"106","Btsarmy",0.00218994664710759,13203
"107","Lupus",0.00218082394275321,13148
"108","Thalapathyvijay",0.00214101577829772,12908
"109","Kashmir",0.00213305414540662,12860
"110","Masks",0.00211713087962442,12764
"111","Southkorea",0.00211414526729026,12746
"112","Covid",0.00210999858349281,12721
"113","Trumpownseverydeath",0.00210286628736121,12678
"114","Ajith",0.00204182710186279,12310
"115","Syria",0.00201678113172621,12159
"116","N95",0.00201429312144774,12144
"117","Maharashtra",0.00200251653946299,12073
"118","New",0.00200052613124022,12061
"119","Breakingnews",0.00199206689629343,12010
"120","Coronawarriors",0.00197929511019729,11933
"121","Related",0.00196668919145305,11857
"122","Goodfriday",0.0019552443441721,11788
"123","Economy",0.00189370755661799,11417
"124","Wapo",0.00187877949494718,11327
"125","Kerala",0.00187148133146368,11283
"126","Healthyathome",0.00187065199470419,11278
"127","Healthworkers",0.00185671913714477,11194
"128","Nizamuddin",0.00184046413665877,11096
"129","Mumbai",0.00183648332021323,11072
"130","Ahmedabad",0.00183565398345374,11067
"131","Lka",0.00181724270739307,10956
