"","hashtags","Freq","Count"
"151","Health",0.000775449753163881,7560
"152","News",0.000758730400020268,7397
"153","Relief",0.000758422681864251,7394
"154","Ohio",0.000756986663802836,7380
"155","Breakingnews",0.000754114627680007,7352
"156","Australia",0.000752883755055938,7340
"157","Valimai",0.000750216864370453,7314
"158","Bsnl",0.000744165073968777,7255
"159","Thalapathyvijay",0.000737600419973739,7191
"160","Facemask",0.000730728047822684,7124
"161","Gravitas",0.000723958248390301,7058
"162","Themoreyouknow",0.000720060485080747,7020
"163","Numbers",0.000714418985553761,6965
"164","Gestapotrump",0.000713700976523054,6958
"165","Was",0.000711341803993587,6935
"166","Endthenightmare",0.00070816204971474,6904
"167","Constitutionovercoronavirus",0.000700571668532977,6830
"168","Facemasks",0.00070026395037696,6827
"169","Remdesivir",0.000697699632410148,6802
"170","Plandemic",0.000695545605318026,6781
"171","Are",0.000693596723663249,6762
"172","Chinesevirus",0.000690519542103075,6732
"173","Ppe",0.000688878378604316,6716
"174","Hydroxyc",0.000683339451796002,6662
"175","Wwg1wga",0.000683339451796002,6662
"176","Ugc",0.000678826252174413,6618
"177","Xijinping",0.000674313052552825,6574
"178","Oneloveoneheart",0.00067410790711548,6572
"179","America",0.000674005334396807,6571
"180","Israel",0.00067369761624079,6568
"181","Postponejee Neetincovid",0.00067205645274203,6552
"182","Covid19vic",0.000667543253120442,6508
"183","Andhrapradesh",0.000663645489810888,6470
"184","Standwithhongkong",0.00066333777165487,6467
"185","Hydroxycholoroquine",0.000663132626217525,6465
"186","Mentalhealth",0.000651849627163554,6355
"187","2800Gradepay Mphw Fhw",0.000651439336288864,6351
"188","Oann",0.000642515509764359,6264
"189","With",0.000638925464610822,6229
"190","Postponejee Neetsept",0.000631335083429059,6155
"191","Drfraudfauci",0.000630206783523662,6144
"192","Pune",0.00062928362905561,6135
"193","Obamagate",0.000627437320119505,6117
"194","Blackpink",0.000625488438464728,6098
"195","Ugcguidelines",0.000623847274965969,6082
"196","Takeresponsibility",0.000623231838653934,6076
"197","Hbdrealherosonusood",0.00062097523884314,6054
"198","Canada",0.000611743694162617,5964
"199","Does",0.000609487094351823,5942
"200","Wuhan",0.000607743358134391,5925
"201","Theweekintory",0.000607025349103684,5918
"202","Huawei",0.000606409912791649,5912
"203","Quarantinelife",0.000606409912791649,5912
"204","Recovery",0.000606307340072976,5911
"205","Karnataka",0.000606102194635631,5909
"206","Layonsdc3",0.000603743022106165,5886
"207","Shelterinplace",0.000601281276858025,5862
"208","Wesalutehealthheroes",0.000597280940829799,5823
"209","Coronavaccine",0.000597178368111127,5822
"210","Kcet",0.000596973222673782,5820
"211","Covid911",0.000596768077236437,5818
"212","Longcovid",0.000591844586740158,5770
"213","Brexit",0.000591024004990778,5762
"214","Covidhoax",0.000589690559648036,5749
"215","Plasma",0.000589177696054674,5744
"216","Democrats",0.000588972550617329,5742
"217","Maheshbabubdaycdp",0.000587536532555914,5728
"218","Abhishekbachchan",0.000582613042059636,5680
"219","Quarantine",0.000580971878560876,5664
"220","Doesn",0.000580869305842204,5663
"221","From",0.000577279260688667,5628
"222","Continues",0.00057697154253265,5625
"223","Mumbai",0.00057409950640982,5597
"224","Ladakh",0.000573689215535131,5593
"225","Pakistanfightingpolio",0.000572355770192388,5580
"226","Covaxin",0.000571842906599026,5575
"227","Kashmir",0.000569381161350887,5551
"228","Icymi",0.000567637425133455,5534
"229","Bihar",0.000564252525417263,5501
"230","Transmission",0.000560457334826382,5464
"231","Folklore",0.000559739325795675,5457
"232","Related",0.000558611025890277,5446
"233","Covid19uk",0.000552046371895239,5382
"234","Science",0.000550200062959135,5364
"235","Lit Layzhang",0.000549482053928427,5357
"236","5Daysbanking",0.000548661472179048,5349
"237","Freehongkong",0.000547738317710995,5340
"238","Cancelcompartmentexams2020",0.000543840554401442,5302
"239","Uyghurgenocide",0.000543840554401442,5302
"240","Gujarat",0.000540968518278612,5274
"241","Urgent",0.000540763372841267,5272
"242","Lay",0.00054004536381056,5265
"243","Mondaythoughts",0.000539737645654543,5262
"244","Cdnpoli",0.000539019636623835,5255
"245","U0001f1fa",0.000537993909437111,5245
"246","Africa",0.000534609009720919,5212
"247","Chennai",0.000532762700784815,5194
"248","Bigdata",0.000532660128066142,5193
"249","Wakeupmhrd",0.000531634400879417,5183
"250","Live",0.000526916055820484,5137
"251","Infection",0.000524556883291017,5114
"252","Enemyofthepeople",0.000524351737853672,5112
"253","Teamlayzhang",0.000520864265418808,5078
"254","Media",0.000520146256388101,5071
"255","Wuhanvirus",0.000520146256388101,5071
"256","Climatestrikeonline",0.000519941110950756,5069
"257","Wakeupamerica",0.000519325674638721,5063
"258","Tamilnadu",0.000519223101920048,5062
"259","Mtrushmore",0.000517787083858634,5048
"260","California",0.000517069074827927,5041
"261","Faucithefraud",0.000516556211234564,5036
"262","Thefive",0.000516145920359874,5032
"263","Japan",0.000511530148019613,4987
"264","Treatment",0.000509991557239526,4972
"265","Uighur",0.000509888984520854,4971
"266","Cancel Exam2020",0.000506811802960679,4941
"267","Msm",0.000504862921305902,4922
"268","Cancelfinalyearexam",0.00050352947596316,4909
"269","Brazil",0.000501785739745728,4892
"270","Bairavaa",0.000499734285372279,4872
"271","Will",0.000499221421778917,4867
"272","Research",0.000494503076719983,4821
"273","Germany",0.000493682494970603,4813
"274","Warroompandemic",0.000491938758753171,4796
"275","Cybersecurity",0.000490707886129101,4784
"276","Covid19india",0.000490297595254412,4780
"277","Bengaluru",0.000486604977382203,4744
"278","Drfauci",0.000485886968351495,4737
"279","Indiafightscovid19",0.000484245804852736,4721
"280","China Get Out Of Iran",0.000484040659415391,4719
"281","Uighurs",0.000482707214072649,4706
"282","Today",0.000482604641353976,4705
"283","Eidaladha",0.000480245468824509,4682
"284","Prabhas",0.000480142896105837,4681
"285","Hermancain",0.000479732605231147,4677
"286","Start Alp Joining Training",0.000479527459793802,4675
"287","Postponeneetandjee",0.000475834841921593,4639
"288","Foxnews",0.000471834505893367,4600
"289","Onlinetraining For Alp",0.000471834505893367,4600
"290","Communication",0.000465987860929036,4543
"291","Hospital",0.000462397815775499,4508
"292","Panorama",0.000460243788683378,4487
"293","Innerengineeringonline",0.000459833497808688,4483
"294","Srilanka",0.000459833497808688,4483
"295","Illinois",0.000457884616153911,4464
"296","Radheshyam",0.000454602289156392,4432
"297","Thegreatawakening",0.000454294571000374,4429
"298","Ruhspromotestudents",0.000453884280125684,4425
"299","Justiceforkarnatakastudents",0.000450294234972148,4390
"300","Beijingbiden",0.000449883944097458,4386
"301","Deathsantis",0.000448345353317371,4371
"302","Deepstate",0.000445678462631887,4345
"303","Billgates",0.000444652735445162,4335
"304","Ccpchina",0.000444447590007817,4333
"305","Happyfourthofjuly",0.000444345017289145,4332
"306","S3599",0.000442703853790385,4316
"307","Misinformation",0.000442396135634368,4313
"308","U0001f1e9",0.000441165263010298,4301
"309","Ipac",0.000441062690291625,4300
"310","Trumppressconference",0.000440036963104901,4290
"311","Spread",0.000436241772514019,4253
"312","Wangyibo",0.00043542119076464,4245
"313","Thailand",0.000435113472608622,4242
"314","For",0.00043378002726588,4229
"315","Chinesecommunistparty",0.0004329594455165,4221
"316","Have",0.000432344009204465,4215
"317","Biden",0.000432241436485793,4214
"318","Thingsiwillmissaboutlockdown",0.000431933718329776,4211
"319","Cancelcompartment",0.000430702845705706,4199
"320","Bbcnews",0.000428343673176239,4176
"321","Nationaldoctorsday",0.000426497364240135,4158
"322","Inclusi",0.000426087073365445,4154
