"","hashtags","Freq","Count"
"1","China",0.0215063467176533,130118
"2","Lockdown",0.0155528382962983,94098
"3","Breaking",0.0113838948506615,68875
"4","Covidー19",0.0103788064356071,62794
"5","Hongkong",0.00949156509174717,57426
"6","Stayhome",0.0072567681077066,43905
"7","Trump",0.00654604944552375,39605
"8","India",0.00593945933152117,35935
"9","Iran",0.00522378216704401,31605
"10","Pandemic",0.00466562009211575,28228
"11","Indiafightscorona",0.0045719043987535,27661
"12","Hydroxychloroquine",0.00454331036885637,27488
"13","Sarscov2",0.00385771478496463,23340
"14","Covi",0.00381953431729853,23109
"15","Taiwan",0.00374466093265461,22656
"16","Ccp",0.0035902862278921,21722
"17","Fakenews",0.00348863693085897,21107
"18","Stayathome",0.00331227953259174,20040
"19","Stayalert",0.00317360675176118,19201
"20","Socialdistancing",0.00301724864608095,18255
"21","Who",0.00276700956362866,16741
"22","Wuhan",0.00266519498318572,16125
"23","Chinesevirus",0.00264569154082814,16007
"24","Whitehouse",0.00262817149938829,15901
"25","Obamagate",0.00257098343959404,15555
"26","Qanon",0.00246553262413528,14917
"27","Coronavirusoutbreak",0.0023630569100531,14297
"28","Watch",0.00231380245392973,13999
"29","Staysafe",0.0022404166199741,13555
"30","Pakistan",0.00221116145643774,13378
"31","Cdc",0.00212554465015618,12860
"32","Coronawarriors",0.00205910071941257,12458
"33","Borisjohnson",0.00204125011115309,12350
"34","Helpfultipstobeatcorona",0.00189166862527507,11445
"35","Trump2020",0.00188191690409628,11386
"36","Killercuomo",0.00187745425203142,11359
"37","Vaccine",0.00181431598948401,10977
"38","Dominiccummings",0.00180935748718971,10947
"39","Usnscomfort",0.00170754290674677,10331
"40","Odisha",0.0016401072755443,9923
"41","Plandemic",0.0016384544414462,9913
"42","Georgefloyd",0.00163167782164399,9872
"43","Nhs",0.00161415778020414,9766
"44","Mentalhealth",0.00161068682859813,9745
"45","Cummings",0.00158126638165195,9567
"46","Kag2020",0.0015604406720159,9441
"47","Maga",0.00149713712605868,9058
"48","Covidiots",0.00148903823897799,9009
"49","Billgates",0.00146705554547327,8876
"50","Health",0.00143680868147804,8693
"51","Ramadan",0.00142375129210306,8614
"52","Coronaviruspandemic",0.00141895807321857,8585
"53","Mothersday",0.00140540483361415,8503
"54","Lockdownuk",0.00138193458942113,8361
"55","Wuhancoronavirus",0.00136177001342432,8239
"56","Auspol",0.00136160473001451,8238
"57","Kag",0.00135995189591641,8228
"58","Covid19uk",0.00135234885906515,8182
"59","Tcot",0.00135069602496705,8172
"60","Ccpvirus",0.00132739106418385,8031
"61","Ppe",0.00129945816792596,7862
"62","Worldpressfreedomday",0.00129730948359843,7849
"63","Ccot",0.00128970644674717,7803
"64","Smoking",0.00128722719560002,7788
"65","Wwg1wga",0.00127152527166808,7693
"66","Virus",0.00126574035232473,7658
"67","N95",0.00124094784085323,7508
"68","Remdesivir",0.00123946029016494,7499
"69","Quarantine",0.0012387991565257,7495
"70","Cardiovascular",0.0012321878201333,7455
"71","Fauci",0.00119351150223777,7221
"72","Usa",0.00119004055063176,7200
"73","Magats",0.00118838771653366,7190
"74","Isthisthewaytobarnardcastle",0.00117714844466659,7122
"75","Turkey",0.00116871899076628,7071
"76","Standwithhongkong",0.00115979368663654,7017
"77","Foxandfriends",0.00115533103457167,6990
"78","Heels",0.00114987668204794,6957
"79","Update",0.00110855582959545,6707
"80","Foxnews",0.00108310218448471,6553
"81","Cdnpoli",0.00106806139419201,6462
"82","Thelastdance",0.00106740026055277,6458
"83","Stayhomestaysafe",0.0010431035993107,6311
"84","Anonymous",0.00102244317308446,6186
"85","Takeresponsibility",0.00101831108783921,6161
"86","Migrantworkers",0.00100888993348004,6104
"87","Giveaway",0.0010065759657427,6090
"88","Wuhanvirus",0.000994014426597142,6014
"89","Nationaldayofprayer",0.000988560074073413,5981
"90","Gujarat",0.000985584972696834,5963
"91","Brexit",0.000980461186992725,5932
"92","Ladakh",0.000974676267649376,5897
"93","Stayhomesavelives",0.000968230214666787,5858
"94","Germany",0.000966412097158877,5847
"95","Report",0.000962114728503818,5821
"96","News",0.00095550339211142,5781
"97","Brazil",0.00095318942437408,5767
"98","Hongkongers",0.000945090537293392,5718
"99","Exposecbs",0.000943107136375672,5706
"100","Delhi",0.000941950152507002,5699
"101","Climatechange",0.000939636184769663,5685
"102","Oann",0.000927239929033915,5610
"103","60Minutes",0.000927074645624105,5609
"104","Africa",0.000925421811526006,5599
"105","Chinese",0.000914513106478548,5533
"106","Coronavirusuk",0.000908728187135199,5498
"107","Wetmarkets",0.00090162100051337,5455
"108","Vaccines",0.000894844380711162,5414
"109","Staysafestayhealthy",0.000887902477499143,5372
"110","Wha73",0.000886745493630473,5365
"111","Icymi",0.000885588509761803,5358
"112","Russia",0.000883439825434274,5345
"113","Dogcatmeattrade",0.000879968873828265,5324
"114","Maharashtra",0.000855341645766579,5175
"115","Healthcare",0.000841292555932732,5090
